split	drug_smiles	max_tanimoto_to_train	bucket	is_in_train
val	CC1(CNc2cc(-c3cnn4cc(Cl)cnc34)ncc2C(=O)NC[C@@H](F)C(C)(C)O)COC1	0.4043	[0.3, 0.5)	False
val	Cc1ccc2nc(O)n(C3CCN(Cc4cc5c(cc4Cl)OCO5)CC3)c2c1	1.0	[0.9, 1.0]	True
val	CC1c2cccc(C(N)=O)c2C(=O)N1C1CCN(C2CCCCC2)CC1	1.0	[0.9, 1.0]	True
val	N[C@@H](Cn1c2c(c(=O)[nH]c1=O)CSC2)C(=O)O	1.0	[0.9, 1.0]	True
val	Cc1nnc(-c2cccc(C[C@H](NC(=O)c3cc(C(C)(C)C)nn3C)C(=O)NCC#N)c2)o1	1.0	[0.9, 1.0]	True
val	COc1cc2c(Oc3ccc(NC(=O)c4nn(-c5ccc(F)cc5)c(=O)c5ccccc45)cc3F)ccnc2cc1OCCCN1CCCC1	1.0	[0.9, 1.0]	True
val	Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1Nc1ncnc2cnc(N3CCN(CC4CCCN(C)C4)CC3)nc12	0.4231	[0.3, 0.5)	False
val	CC(C)(COC(=O)CCC(=O)OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1O)[C@@H](O)C(=O)NCCC(=O)NCCS	0.6739	[0.5, 0.7)	False
val	COCCOCCOCCOCCOCCNC(=O)CCC(=O)OC(CCCNC(=N)N)C(=O)NCCN1CCC(NC(=O)C(=O)Nc2ccc(Cl)cc2)CC12CCCCC2	0.3021	[0.3, 0.5)	False
val	COCCN1CCC(Nc2ncc3ncnc(Nc4cc(C(=O)Nc5cc(C(C)(C)C)on5)ccc4C)c3n2)CC1	0.4796	[0.3, 0.5)	False
val	Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1-n1cc(-c2cncc(NC3CCCC3)c2)nn1	0.4891	[0.3, 0.5)	False
val	COc1ccc2c(c1)CNc1c(Nc3cnc(NC(=O)c4cccc(F)c4)nc3)ncnc1O2	0.6143	[0.5, 0.7)	False
val	C[C@H](c1ccccc1)N1c2cc(-n3c(=O)[nH]c4ncccc43)ccc2C(=O)NC1(C)C	0.6875	[0.5, 0.7)	False
val	CCOc1ncc(-c2cc(NC(=O)c3cc(CN(C)C)cc(C(F)(F)F)c3)cnc2C)cc1N1CCOCC1	1.0	[0.9, 1.0]	True
val	Cc1cc(-c2cc(-c3cc(S(=O)(=O)N4CCOC[C@H]4C)ccc3C)cnc2N)on1	1.0	[0.9, 1.0]	True
val	O=C(Nc1ccccc1Cl)c1csc2ncc(N3C[C@H]4CC[C@@H]3CN4)nc12	0.4932	[0.3, 0.5)	False
val	OC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](n4cc(CCCN5C=CC=CC5)nn4)O[C@H](CO)[C@H]3O)O[C@H](CO)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	0.5823	[0.5, 0.7)	False
val	C=C1C[C@@H]([C@H](O)[C@H](CC2CCCCC2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)OC1=O	0.7356	[0.7, 0.9)	False
val	Cc1nnc(-c2cc(-c3cc(S(=O)(=O)NCCC(C)(C)O)ccc3C)cnc2N)o1	1.0	[0.9, 1.0]	True
val	Cn1ncc(C(=O)N2CCC2)c1C(=O)NCCn1ccc(-c2ccccc2)n1	0.3662	[0.3, 0.5)	False
val	CC(C)Oc1cc(F)cc(-c2nccnc2C2CN(c3ccc4ccccc4n3)C2)c1	0.75	[0.7, 0.9)	False
val	Cc1nnc2n1-c1sc(C#CCN3C(=O)CCc4ccccc43)cc1C(c1cc([N+](=O)[O-])ccc1Cl)=NC2	0.4634	[0.3, 0.5)	False
val	O=C(O)c1ccnc(-c2cn(CC3CCCCC3)cn2)c1	0.7872	[0.7, 0.9)	False
val	C[C@]12CC[C@H]3[C@@H](C[C@@H]4O[C@@]45C[C@@H](O)CC[C@]35C)[C@@H]1CC=C2c1cccnc1	0.7213	[0.7, 0.9)	False
val	N#Cc1ccc2ncnc(N[C@H]3CC[C@H](N4CCCC(F)(F)C4)CC3)c2c1	0.6119	[0.5, 0.7)	False
val	CC[n+]1ccccc1CN(C(C)=O)C(=O)OCC1COC(OCCC(C)C)C1	0.2577	[0.0, 0.3)	False
val	NC(=O)c1c(Oc2cccc(CS(N)(=O)=O)c2)cc(F)c(F)c1Nc1ccc(I)cc1F	1.0	[0.9, 1.0]	True
val	Cc1ccccc1Oc1ccc2c(c1)CCC[C@H]2CNc1cnccc1C(=O)O	0.7	[0.5, 0.7)	False
val	CNC(=S)NCCCCC(NC(=O)C(Cc1cccc2ccccc12)Cc1cccc2ccccc12)C(=O)NC(CC(C)C)[C@@H](O)C(F)(F)C(=O)N1CCOC(CCN)C1	0.8211	[0.7, 0.9)	False
val	CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1C(=O)NCCCO	0.7042	[0.7, 0.9)	False
val	CN(C)CC(=O)NCc1c(CN(C)[C@H]2CCCc3cccnc32)ncc2ccccc12	0.4235	[0.3, 0.5)	False
val	COc1cc2nncc(-c3cnc(N4CCC(C)(O)CC4)c(C)c3)c2cc1OC	0.746	[0.7, 0.9)	False
val	CC1CCCN(c2ccnc3sc(C(N)=O)c(N)c23)C1	0.5294	[0.5, 0.7)	False
val	COc1ccc(CNc2ncnc3c(C(=O)Nc4c(C)ccc5c(Cc6ccc(N(C)C)nc6)nccc45)csc23)c(OC)c1	0.7419	[0.7, 0.9)	False
val	C#Cc1ccc(Nc2cc(C)nc3ncnn23)cc1	0.7381	[0.7, 0.9)	False
val	c1cc2c(ncc3nnc(C4CCCCC4)n32)[nH]1	1.0	[0.9, 1.0]	True
val	Cn1ncc(NC(=O)c2ccc3ccc(N[C@@H]4CCCC[C@@H]4N)nn23)c1C(F)(F)F	0.3647	[0.3, 0.5)	False
val	O=C(O)CNC(=O)c1ncc(C2CCN(C(=O)c3ccccc3)CC2)cc1O	0.4754	[0.3, 0.5)	False
val	Cn1nc2ccc(Cl)cc2c1-c1cc2nccc(C(=O)O)c2[nH]1	0.5094	[0.5, 0.7)	False
val	CC[C@H](C)[C@H](NC(=O)[C@H](CP(=O)(O)C(CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(N)=O	0.619	[0.5, 0.7)	False
val	CS(=O)(=O)N1CC[N+](Cc2cc3nc(-c4ccc(N)nc4)nc(N4CCOCC4)c3s2)CC1	0.7681	[0.7, 0.9)	False
val	N=C(N)Nc1ccc(-c2cc(C(=O)Nc3ccc(O)cc3)n[nH]2)cc1	0.6	[0.5, 0.7)	False
val	CCCCCCCCCCCCCCOc1cc(OC)cc(OP(=O)(O)Oc2cccc(C[n+]3ccsc3)c2)c1	0.4531	[0.3, 0.5)	False
val	C[C@@H](C(=O)N(C)c1cnc2[nH]c(-c3n[nH]c4c3CCC(C)(C)C4)nc2c1)N1CCOCC1	0.5814	[0.5, 0.7)	False
val	O=C1Nc2ccc(NS(=O)(=O)c3ccccc3)cc2C1=Cc1[nH]c2c(c1CCCN1CCCC1)C(=O)CCC2	1.0	[0.9, 1.0]	True
val	CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cc(CC(C)(C)O)on1	0.2755	[0.0, 0.3)	False
val	O=C(O)CCCN1C[C@@H](C(=O)O)Oc2c(NC(=O)c3ccc(OCCCCc4ccccc4)cc3)cccc21	1.0	[0.9, 1.0]	True
val	Cc1ccc2c(c1)nc(CCc1coc3ccc(Br)cc3c1=O)n2-c1ccccc1	0.4783	[0.3, 0.5)	False
val	CN(C)CCn1c(=O)c2c3cc4c(cc3n(CCN(C)C)c2c2ccc(Cl)cc21)OCO4	0.4783	[0.3, 0.5)	False
val	O=C(NO)c1cnc(N2CCC(NC(=O)c3cnc(-n4cccn4)nc3O)CC2)nc1	0.4559	[0.3, 0.5)	False
val	Cc1ccccc1C(=O)c1c[nH]c(C(=O)NCc2ccco2)c1	1.0	[0.9, 1.0]	True
val	C[C@@H](C(=O)N(C)c1cnc2[nH]c(-c3n[nH]c4c3CCC(C)(C)C4)nc2c1)C1CCOCC1	0.4516	[0.3, 0.5)	False
val	Cc1ccc(NC(=O)c2cc(C(C)(C)C#N)ccn2)cc1-c1cc(N2CCOCC2)c(=O)n(C)n1	1.0	[0.9, 1.0]	True
val	CCCCc1nc2[nH]ncc2c2nc(-c3ccccc3Cl)nn12	0.7358	[0.7, 0.9)	False
val	COCCCN1CCN(c2cncc(-c3cn(-c4cc(C(=O)Nc5cc(C(C)(C)C)on5)ccc4C)nn3)c2)CC1	0.5761	[0.5, 0.7)	False
val	N=C(N)SCCCn1cc(C2=C(Nc3ccccc3)C(=O)NC2=O)c2ccccc21	1.0	[0.9, 1.0]	True
val	CCC(=O)NCCCc1cn2c3c(cccc13)CCC2	0.3559	[0.3, 0.5)	False
val	Cc1[nH]c2nc(N)nc(N)c2c1Sc1ccc(Cl)cc1Cl	1.0	[0.9, 1.0]	True
val	c1cc2[nH]ncc2cc1N1CCNC[C@@H]1CC1CCOCC1	0.4444	[0.3, 0.5)	False
val	NC1=N[C@@]2(c3cc(NC(=O)c4ncc(F)cc4F)ccc3F)CN(c3ncc(F)cn3)C[C@H]2CS1	1.0	[0.9, 1.0]	True
val	O=S(=O)(c1cccc(C(F)(F)F)c1)N1CCCc2cc(-c3cccnc3)ccc21	1.0	[0.9, 1.0]	True
val	C[C@H]1CN(C(=O)c2ccnnc2)CCN1[C@H]1C[C@@H](C(=O)Nc2nc3ccc(-c4cnc(CO[C@H]5CCC[C@@H]5O)nc4)cc3s2)C1	0.3627	[0.3, 0.5)	False
val	O=S(=O)(NCC1CC1)c1ccc(Nc2ccc(Cl)cc2Cl)cc1C(F)(F)F	1.0	[0.9, 1.0]	True
val	Brc1ccc2cc(-c3cccnc3)ccc2c1	1.0	[0.9, 1.0]	True
val	Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)cc2)cc1C#Cc1cnc(N)nc1	0.6494	[0.5, 0.7)	False
val	CN1CCN(NC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1	1.0	[0.9, 1.0]	True
val	COc1ccccc1N(C)c1cnc2nc(N)nc(N)c2c1	1.0	[0.9, 1.0]	True
val	C=CC(=O)Nc1cccc(NS(=O)(=O)c2cccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)c2)c1	1.0	[0.9, 1.0]	True
val	CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1C(=O)NC[C@@H](C)C(C)(C)O	0.6575	[0.5, 0.7)	False
val	O=c1[nH]c(Oc2cnn(CC3CCCCC3)c2)nc2cnccc12	1.0	[0.9, 1.0]	True
val	COC(=O)Nc1nc2ccc(C(=O)c3ccccc3NC(=O)c3ccccc3)cc2[nH]1	0.7451	[0.7, 0.9)	False
val	O=C(O)[C@@H]1CCCN1C(=O)COP(=O)(O)OP(=O)(O)O	0.5208	[0.5, 0.7)	False
val	O=C(N/N=C/c1ccc(C(F)(F)F)cc1)c1nc(-c2cc3ccccc3oc2=O)cs1	0.4507	[0.3, 0.5)	False
val	Nc1nc(N2CCC[C@H]2C(=O)N2CCN(C3COC3)CC2)nc2nc(-c3ccco3)nn12	0.4722	[0.3, 0.5)	False
val	CN(CCN(C)C(=O)N1CCOCC1)C(=O)O[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CCc1ccccn1	0.6286	[0.5, 0.7)	False
val	CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1cccc(Oc2nc3ccccc3[nH]2)c1	1.0	[0.9, 1.0]	True
val	CC(C)(C)c1cc(NC(=O)NCc2ccccc2Sc2ccc3nnc(-c4ccccc4SCCO)n3c2)n(-c2ccc(O)c(Cl)c2)n1	1.0	[0.9, 1.0]	True
val	CCOC(=O)c1ccc(NC(=O)c2cc(-c3ccc(NC(=N)N)cc3)on2)cc1	0.5741	[0.5, 0.7)	False
val	O=C(O)Cn1c(Cc2ccccc2)nc2c(-c3ccc(Cl)cc3)nc3ccccc3c2c1=O	0.4127	[0.3, 0.5)	False
val	Cc1cc(Cl)c(OCCOc2ccc(CC(CN)c3ccc(-c4ccccc4CCOC(N)=O)cc3C)cc2)c(Cl)c1	0.413	[0.3, 0.5)	False
val	Oc1ccc2ccc(-c3cncc4ccccc34)c(Cl)c2c1	1.0	[0.9, 1.0]	True
val	CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2ncc(C#N)cc2F)cc1NC1CC1	0.6026	[0.5, 0.7)	False
val	CC(C)CC(NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1)C(O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(N)=O	0.8523	[0.7, 0.9)	False
val	F[C@H]1CNC[C@@H]1Nc1cccc(-c2cnc3ccc(OC(F)(F)F)cn23)n1	1.0	[0.9, 1.0]	True
val	COc1ccccc1/C=C/c1ccc(C(=O)Nc2nc3cc(N(C)C(=O)c4ccccc4)ccc3n2CCC(N)=O)s1	0.8312	[0.7, 0.9)	False
val	Nc1nccc2c(NCc3ccc(CCN4CCOCC4)cc3F)cccc12	1.0	[0.9, 1.0]	True
val	CC(C)(O)[C@H](F)CNC(=O)c1cnc(-c2ccc3cc(C#N)cnn23)cc1NC1CCC(c2cnc(C(F)F)s2)CC1	0.4536	[0.3, 0.5)	False
val	N=C(N)NCCC(=O)N[C@H]1CC/C=C\CC[C@H](C(N)=O)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCN=C(N)N)NC1=O	0.5258	[0.5, 0.7)	False
val	C[C@](O)(c1ccc(F)cc1)c1cnc(N2CCN(c3ncnn4cc(-c5cccc(F)c5)cc34)CC2)nc1	0.6377	[0.5, 0.7)	False
val	NC(=O)N1CCCc2cc(-c3cccnc3)cnc21	0.4727	[0.3, 0.5)	False
val	CC(C)[C@H](NC(=O)[C@H](Cc1ccc2ccccc2n1)NC(=O)[C@H](CC(=O)O)NC(=O)OCc1ccccc1)C(=O)N[C@H](/C=C(\Cl)S(C)(=O)=O)CC(=O)O	1.0	[0.9, 1.0]	True
val	CC(C)c1c(-c2cnn(CC3CC3)c2)[nH]c2ncnn2c1=O	0.4531	[0.3, 0.5)	False
val	Cc1nc(N)nc2ccccc12	0.6296	[0.5, 0.7)	False
val	COc1ccc2nc(SCC(C)C)[nH]c2c1	1.0	[0.9, 1.0]	True
val	Oc1ccc2cc(-c3cccnc3)ccc2c1	1.0	[0.9, 1.0]	True
val	Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCN(C(=O)C(C)(C)C)CC2)ccc2[nH]ccc12	0.7534	[0.7, 0.9)	False
val	CCC(CC)NC(=O)P(=O)(O)O	1.0	[0.9, 1.0]	True
val	CC[C@H](Nc1nc(N)nc(N)c1C#N)c1nc2cccc(C#CCCCC(=O)N3CCCC3)c2c(=O)n1-c1ccccc1	1.0	[0.9, 1.0]	True
val	C[C@H](O)C(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(C5CCOCC5)cc4)n3)cc2C#N)[C@H](F)C1	1.0	[0.9, 1.0]	True
val	O=C(O)CN1C(=O)[C@@H](NC(=O)[C@@H](S)Cc2ccccc2)CCC[C@@H]1CCO	0.8393	[0.7, 0.9)	False
val	Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc(OCCN4CCOCC4)c4onc(N)c34)cc2)c1	1.0	[0.9, 1.0]	True
val	COc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12	1.0	[0.9, 1.0]	True
val	CCC[C@@H]1CC(=O)N[C@@H]1COc1nccc2cc(C(N)=O)c(OC)cc12	0.6418	[0.5, 0.7)	False
val	O=c1[nH]c(OCC2CCCCC2)nc2cnccc12	0.614	[0.5, 0.7)	False
val	Cc1[nH]c2nc(-c3ccccc3)nc(N[C@H](CO)CC(C)C)c2c1C	1.0	[0.9, 1.0]	True
val	N#Cc1cnc2c(c1)nc1n2CCOP(=O)(S)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](OP(=O)(S)OC1)[C@@H]2F	1.0	[0.9, 1.0]	True
val	FC(F)(F)c1cccc(N2CCN(c3nc4sccc4n4cccc34)CC2)c1	1.0	[0.9, 1.0]	True
val	Clc1ccc(Cn2cnc(-c3cc(-c4nn[nH]n4)ccn3)c2)cc1	0.717	[0.7, 0.9)	False
val	CCCCc1nn(CC(OCc2ccccc2)c2ccccc2)c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	0.75	[0.7, 0.9)	False
val	Cn1cc(Nc2nc(N[C@H]3CCOC3)c3nc(CC#N)ccc3n2)cn1	0.6447	[0.5, 0.7)	False
val	CN(c1ccc2c(c1)CCC[C@H]2CNc1cnccc1C(=O)O)c1cnn(C)c1	0.8	[0.7, 0.9)	False
val	COc1c(OC[C@H](O)CN2CCOCC2)ccc2c1N=C(NC(=O)c1cccnc1)N1CCN=C21	0.7027	[0.7, 0.9)	False
val	Cc1ncc(C)n2nc(-c3cc4nc(-c5ccccc5)cn4cc3N3CCCC3)nc12	0.3729	[0.3, 0.5)	False
val	COCCCCn1cc(CN(C(=O)C2CNCCO2)C2CC2)c2ccccc21	0.3854	[0.3, 0.5)	False
val	COc1ccc(-c2ccc3ncnc(O[C@@H]4CCN(C(C)=O)C4)c3c2)cc1OC	1.0	[0.9, 1.0]	True
val	O=C(c1ccccc1)N1CC[C@](O)(c2cccnc2)[C@H]2CCCC[C@@H]21	0.6786	[0.5, 0.7)	False
val	C[C@@]1(O)CC[C@H](c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)C1	0.6176	[0.5, 0.7)	False
val	COc1ccc(CC(=O)N(O)CCc2ccccc2)cc1	1.0	[0.9, 1.0]	True
val	CC(C)Oc1nc2nc(C34CCC(CF)(C3)OC4)cn2cc1C(=O)Nc1cccn(C2CC2)c1=O	0.3036	[0.3, 0.5)	False
val	CCOc1ccc(C[C@@H](NC(=O)c2ccno2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1	1.0	[0.9, 1.0]	True
val	CCN(CCO)C(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1C	0.3039	[0.3, 0.5)	False
val	CC(C)(F)CN1CCC(C2CCN(C(=O)[C@@H]3CCCN3c3nc(N)n4nc(-c5ccco5)nc4n3)CC2)CC1	0.4432	[0.3, 0.5)	False
val	CNC(=O)c1cnc(-c2ccc3cc(C#N)cnn23)cc1N[C@H]1CC[C@H](NC(C)=O)CC1	0.3596	[0.3, 0.5)	False
val	C=CCN(CC(=O)OCC)C(=O)/C(C)=C/c1ccc(C(=O)Oc2ccc(C(=N)N)cc2)cc1	1.0	[0.9, 1.0]	True
val	Cc1ccc(-c2nnn(C3CC3)n2)cc1NC(=O)c1cnn2ccc(-c3cnn(C[C@H]4CNCCO4)c3)cc12	0.3495	[0.3, 0.5)	False
val	Cc1cc(-c2cc(C(=O)NC3CCCCC3)c(=O)n(Cc3ccc(F)cc3)n2)ccc1Cl	0.5882	[0.5, 0.7)	False
val	CCNC(=O)C1=C(Nc2ccc3ccccc3c2)SCC1=O	0.5926	[0.5, 0.7)	False
val	Cc1ccc(-c2nnn(C3CN(S(=O)(=O)C(F)(F)F)C3)n2)cc1NC(=O)c1cnn2ccccc12	0.4881	[0.3, 0.5)	False
val	CCN(C)C(=O)c1ncncc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1	0.3086	[0.3, 0.5)	False
val	C1=C(c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)CCCC1	0.661	[0.5, 0.7)	False
val	CC(C)(O)[C@H](F)CNC(=O)c1cnc(-c2ccc3cc(C#N)cnn23)cc1Nc1ccc(C(=O)N2CCC2)cc1	0.3939	[0.3, 0.5)	False
val	Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCC(F)(F)[C@@H]4N)nn23)c(Br)n1	0.3953	[0.3, 0.5)	False
val	Cc1cccc(C)c1-c1cc(C)c2nc(Nc3nc(C(=O)NCCN4CCCC4)cs3)nnc2c1	1.0	[0.9, 1.0]	True
val	CC(C)(C)c1cc(NC(=O)c2ccc(F)c(Nc3ncnc4cnc(N5CCCCC5)nc34)c2)no1	0.4222	[0.3, 0.5)	False
val	CCN1CCN(c2cncc(-c3cn(-c4cc(NC(=O)c5cc(C)n(C(C)(C)C)n5)ccc4C)nn3)c2)CC1	0.5165	[0.5, 0.7)	False
val	CC(C)(O)CCn1cc2cc(NC(=O)c3cccc(C(F)F)n3)c(C(C)(C)O)cc2n1	0.7619	[0.7, 0.9)	False
val	O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@@H](O4)[C@@H]3c3nc4ccc(C(F)(F)F)cc4[nH]3)ccnc2N1	1.0	[0.9, 1.0]	True
val	CC(=O)N1CCN(c2nccnc2C2CN(C(=O)c3nc4ccccc4[nH]3)C2)CC1	0.7377	[0.7, 0.9)	False
val	O=C(Nc1ccccc1)Nc1ccc(CCNc2ncnc3occ(-c4ccccc4)c23)cc1	0.7119	[0.7, 0.9)	False
val	CNC(=O)C(C)(C)[C@H]1CC2(CCN(C(=O)[C@@H]3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)c2cc(Cl)c(C)cc21	0.7949	[0.7, 0.9)	False
val	CC(C)(O)[C@H](F)CNC(=O)c1cnc(-c2ccc3cc(C#N)cnn23)cc1N[C@H]1C[C@H]2CNC[C@H]2C1	0.4255	[0.3, 0.5)	False
val	C[C@@H]1CN(CC(C)(C)O)CCN1C(=O)[C@@H]1CCCN1c1nc(N)n2nc(-c3ccco3)nc2n1	0.4545	[0.3, 0.5)	False
val	CCOC(=O)N1CC=C(c2cc3c(N4CC(C(=O)N[C@@H](CC)c5ccc(Cl)cc5)C4)ncnn3c2)CC1	0.36	[0.3, 0.5)	False
val	CCc1nc2[nH]ncc2c2nc(-c3ccccc3)nn12	1.0	[0.9, 1.0]	True
val	Cc1nc2cnccc2n1-c1ccc(C2=Nc3c(-c4ccccc4)nn(C)c3N(C)C(=O)C2)cc1	0.4026	[0.3, 0.5)	False
val	COc1ccccc1-c1n[nH]c2nccc(-c3ccco3)c12	0.6471	[0.5, 0.7)	False
val	CCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1C[C@H](O)C(C)=C[C@@H]21	0.625	[0.5, 0.7)	False
val	Cc1[nH]c2nc(-c3ccccc3)nc(NCc3ccncc3)c2c1C	1.0	[0.9, 1.0]	True
val	CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1	0.8642	[0.7, 0.9)	False
val	Cn1ncc2c(NC34CC(c5ccccc5)(C3)C4)nc(NCC3(N)CC3)nc21	0.3731	[0.3, 0.5)	False
val	O=c1cc(N2CCOCC2)oc2c(-c3ccoc3)csc12	1.0	[0.9, 1.0]	True
val	O=C(O)c1ccc(Cc2cc(Cl)cc3sc(N4CC=CCC4)nc23)o1	0.4058	[0.3, 0.5)	False
val	Cc1cc(NC(=O)Nc2ccc(-c3cc(NC(=O)c4ccc(N5CCN(C)CC5)cc4)[nH]n3)cc2Cl)no1	1.0	[0.9, 1.0]	True
val	Cc1cc(Nc2nc(Nc3ccc(C(N)=O)cc3)c3c(ccn3-c3cnn(C)c3)n2)sn1	0.35	[0.3, 0.5)	False
val	COc1ccc2cc(-c3ccc(NC(C)=O)c(OC)c3)ccc2c1	0.5227	[0.5, 0.7)	False
val	CCOCCOC[C@H]1CCCN(c2ccnc3sc(C(N)=O)c(N)c23)C1	0.4355	[0.3, 0.5)	False
val	NC[C@@H](O)[C@@H](O)c1cccc(OCC2CCCCC2)c1	1.0	[0.9, 1.0]	True
val	COc1ccc2cc(-c3n[nH]c4cc(F)ccc34)[nH]c2c1	0.5769	[0.5, 0.7)	False
val	Nc1nc(N2CCNCC2)c2c(n1)[nH]c1ccc(O)cc12	0.3871	[0.3, 0.5)	False
val	COc1cc(C(F)(F)F)cc(SC)c1C(=O)N[C@H]1COCC[C@@H]1N1CCCC1	0.4557	[0.3, 0.5)	False
val	CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1NC(=O)[C@H](N)Cc1ccc2ccccc2c1	0.4571	[0.3, 0.5)	False
val	CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CCN1C(=O)CSc2ncccc21)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)NCCCn1ccnc1	0.4912	[0.3, 0.5)	False
val	CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cn1ccnc1)NC(=O)[C@H]1[C@H](c2ccccc2)[C@@H]1S(=O)(=O)C(C)C	0.4681	[0.3, 0.5)	False
val	Cc1nc(CN2CCC[C@H]2c2ncccc2C)c(C#N)c(N2CCN(C)CC2)n1	0.4324	[0.3, 0.5)	False
val	COc1cc2ncnc(Oc3ccc(NC(=O)NC4CCCCC4)cc3)c2cc1OC	1.0	[0.9, 1.0]	True
val	CNc1nccc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)n1	0.4146	[0.3, 0.5)	False
val	COc1cc2c(cc1OC)CN(CCn1c(-c3ccc(N(C)C)cc3)nc3ccccc3c1=O)CC2	1.0	[0.9, 1.0]	True
val	COc1cc(F)cc2c1nc(N)n1nc(C3CCC(C)N(c4cnn(C(C)(C)CO)c4)C3)nc21	1.0	[0.9, 1.0]	True
val	COc1ccc2c(N[C@@H](C)Cc3cc(C)[nH]n3)ncnc2c1OC	1.0	[0.9, 1.0]	True
val	O=C(Nc1cnc(-n2nccn2)c(Cl)c1)c1cnn(-c2cccc3ncc(F)cc23)c1C(F)(F)F	0.4045	[0.3, 0.5)	False
val	FC(F)(F)c1ccc(Nc2nc(N3CCCCCC3)nc3c2CCN(c2ncccc2C(F)(F)F)CC3)cc1	1.0	[0.9, 1.0]	True
val	CC(C)(C)OC(=O)N1CC2(CC(C(=O)Nc3nc4ccc(-c5cnc(CO[C@H]6CCC[C@@H]6O)nc5)cc4s3)C2)C1	0.4066	[0.3, 0.5)	False
val	Cc1ncc(C)n2nc(CCc3ccc4ccc(F)cc4n3)nc12	0.4308	[0.3, 0.5)	False
val	Cc1csc(-c2ccc(N3CCC(c4noc5ccc(F)cc45)CC3)nn2)c1	1.0	[0.9, 1.0]	True
val	Cc1ccsc1CN(C(=O)OC1CC2CCC(C1)N2C)c1ccccc1	1.0	[0.9, 1.0]	True
val	CC(C)Cn1nc(-c2ccccn2)cc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1	0.3367	[0.3, 0.5)	False
val	CC(C)(C)c1ccc(SCC(c2ccccn2)c2cnc[nH]2)cc1	1.0	[0.9, 1.0]	True
val	COc1cc(-c2cnc3cnc(-c4ccc(N)nc4)cn23)ccc1O	0.5593	[0.5, 0.7)	False
val	FC(F)(F)c1c[nH]c(-c2n[nH]cc2/C=C/c2cncc3ccccc23)n1	1.0	[0.9, 1.0]	True
val	CNC(=O)c1nc(-c2nc(-c3cnc4ccccn34)c(C)nc2N)n(C)n1	1.0	[0.9, 1.0]	True
